observation_id,uri,quality_grade,license_code,taxon_id,taxon_name,taxon_rank,taxon_preferred_common_name,ofv_id_meant_field_id,ofv_id_meant_value,ofv_special_feeding_field_id,ofv_special_feeding_value,photo_urls_medium,photo_count,location,positional_accuracy,place_country_name,place_state_name,place_county_name,place_town_name,kingdom_id,kingdom_name,phylum_id,phylum_name,class_id,class_name,order_id,order_name,family_id,family_name,genus_id,genus_name,species_id,species_name
325912631,https://www.inaturalist.org/observations/325912631,research,cc-by-nc,83435,Diospyros virginiana,species,American persimmon,12795.0,organism being eaten,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/590171548/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/590171579/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/590171604/medium.jpg,3,"28.1247666667,-82.3143083333",2.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47181.0,Ericales,71506.0,Ebenaceae,83434.0,Diospyros,83435.0,Diospyros virginiana
325911125,https://www.inaturalist.org/observations/325911125,research,cc-by-nc,1584802,Pseudocercospora fuliginosa,species,,12795.0,eater,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/590168458/medium.jpg,1,"28.1212166667,-82.314155",9.0,,,,,47170,Fungi,48250,Ascomycota,55174.0,Dothideomycetes,1520268.0,Mycosphaerellales,153031.0,Mycosphaerellaceae,327969.0,Pseudocercospora,1584802.0,Pseudocercospora fuliginosa
325911006,https://www.inaturalist.org/observations/325911006,research,cc-by-nc,83435,Diospyros virginiana,species,American persimmon,12795.0,organism being eaten,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/590168167/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/590168216/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/590168237/medium.jpg,3,"28.1212166667,-82.3141466667",7.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47181.0,Ericales,71506.0,Ebenaceae,83434.0,Diospyros,83435.0,Diospyros virginiana
325905670,https://www.inaturalist.org/observations/325905670,research,cc-by-nc,308335,Repipta taurus,species,Red Bull Assassin Bug,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/590157251/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/590157270/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/590157290/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/590157313/medium.jpg,4,"29.562675,-95.1211388889",,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47744.0,Hemiptera,48959.0,Reduviidae,252830.0,Repipta,308335.0,Repipta taurus
325899362,https://www.inaturalist.org/observations/325899362,research,cc-by-nc,1584802,Pseudocercospora fuliginosa,species,,12795.0,eater,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/590144499/medium.jpg,1,"32.4887487137,-85.5941179767",196.0,,,,,47170,Fungi,48250,Ascomycota,55174.0,Dothideomycetes,1520268.0,Mycosphaerellales,153031.0,Mycosphaerellaceae,327969.0,Pseudocercospora,1584802.0,Pseudocercospora fuliginosa
325899294,https://www.inaturalist.org/observations/325899294,research,cc-by-nc,83435,Diospyros virginiana,species,American persimmon,12795.0,organism being eaten,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/590144356/medium.jpg,1,"32.4887487137,-85.5941179767",196.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47181.0,Ericales,71506.0,Ebenaceae,83434.0,Diospyros,83435.0,Diospyros virginiana
325830479,https://www.inaturalist.org/observations/325830479,research,cc0,209807,Oxyopes scalaris,species,Western Lynx Spider,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/590018708/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/590009076/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/590009088/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/590009065/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/590009098/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/590014310/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/590014314/medium.jpg,7,"36.0706471667,-121.5984633333",,,,,,1,Animalia,47120,Arthropoda,47119.0,Arachnida,47118.0,Araneae,83843.0,Oxyopidae,83845.0,Oxyopes,209807.0,Oxyopes scalaris
325782808,https://www.inaturalist.org/observations/325782808,research,cc-by,219151,Aristolochia baetica,species,Andalusian Pipevine,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/589900859/medium.jpg,1,"36.8321805556,-3.9800888889",,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,60244.0,Piperales,52860.0,Aristolochiaceae,54464.0,Aristolochia,219151.0,Aristolochia baetica
325782806,https://www.inaturalist.org/observations/325782806,research,cc-by,245872,Zerynthia rumina,species,Spanish Festoon,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/589900840/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589900835/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589900858/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589900859/medium.jpg,4,"36.8321888889,-3.9800777778",,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47157.0,Lepidoptera,47223.0,Papilionidae,92926.0,Zerynthia,245872.0,Zerynthia rumina
325721467,https://www.inaturalist.org/observations/325721467,research,cc-by-nc,952699,Phyllosticta asiminae,species,,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/589789640/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589789662/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589789692/medium.jpg,3,"38.5553055556,-90.4407222222",3.0,,,,,47170,Fungi,48250,Ascomycota,55174.0,Dothideomycetes,143718.0,Botryosphaeriales,791584.0,Phyllostictaceae,319634.0,Phyllosticta,952699.0,Phyllosticta asiminae
325711942,https://www.inaturalist.org/observations/325711942,research,cc-by-nc,369647,Sporobolus pyramidalis,species,Giant Ratstail Grass,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/589730692/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589730707/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589730729/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589730836/medium.jpg,4,"-28.149,32.023",100.0,,,,,47126,Plantae,211194,Tracheophyta,47163.0,Liliopsida,47162.0,Poales,47434.0,Poaceae,51826.0,Sporobolus,369647.0,Sporobolus pyramidalis
325711940,https://www.inaturalist.org/observations/325711940,research,cc-by-nc,147744,Papio ursinus griseipes,subspecies,Grayfoot Chacma Baboon,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/589730555/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589730594/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589730627/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589730667/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589730763/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589730800/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589730912/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589730934/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589730957/medium.jpg,9,"-28.149,32.023",100.0,,,,,1,Animalia,2,Chordata,40151.0,Mammalia,43367.0,Primates,43443.0,Cercopithecidae,43534.0,Papio,57556.0,Papio ursinus
325678388,https://www.inaturalist.org/observations/325678388,research,cc-by-nc,566746,Chlorocebus pygerythrus pygerythrus,subspecies,Southern Vervet Monkey,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/589688077/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589688120/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589688182/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589688220/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589688251/medium.jpg,5,"-28.3074,31.8635",50.0,,,,,1,Animalia,2,Chordata,40151.0,Mammalia,43367.0,Primates,43443.0,Cercopithecidae,43522.0,Chlorocebus,68137.0,Chlorocebus pygerythrus
325678386,https://www.inaturalist.org/observations/325678386,research,cc-by-nc,566746,Chlorocebus pygerythrus pygerythrus,subspecies,Southern Vervet Monkey,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/589688044/medium.jpg,1,"-28.3074,31.8635",50.0,,,,,1,Animalia,2,Chordata,40151.0,Mammalia,43367.0,Primates,43443.0,Cercopithecidae,43522.0,Chlorocebus,68137.0,Chlorocebus pygerythrus
325678375,https://www.inaturalist.org/observations/325678375,research,cc-by-nc,566746,Chlorocebus pygerythrus pygerythrus,subspecies,Southern Vervet Monkey,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/589687920/medium.jpg,1,"-28.3074,31.8635",50.0,,,,,1,Animalia,2,Chordata,40151.0,Mammalia,43367.0,Primates,43443.0,Cercopithecidae,43522.0,Chlorocebus,68137.0,Chlorocebus pygerythrus
325678349,https://www.inaturalist.org/observations/325678349,research,cc-by-nc,698859,Trachyphonus vaillantii vaillantii,subspecies,Southern Crested Barbet,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/589686643/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589686671/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589686693/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589686716/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589686757/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589686768/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589686806/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589686831/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589686881/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589686929/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589686991/medium.jpg,11,"-28.2381,31.7718",100.0,,,,,1,Animalia,2,Chordata,3.0,Aves,17550.0,Piciformes,200961.0,Lybiidae,85091.0,Trachyphonus,117135.0,Trachyphonus vaillantii
325646147,https://www.inaturalist.org/observations/325646147,research,cc-by-nc,626764,Dolichoderus thoracicus,species,Cocoa Black Ant,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/589640548/medium.jpg,1,"1.4441977778,103.7350986111",,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47201.0,Hymenoptera,47336.0,Formicidae,120029.0,Dolichoderus,626764.0,Dolichoderus thoracicus
325639062,https://www.inaturalist.org/observations/325639062,research,cc-by-nc,50897,Asimina triloba,species,common pawpaw,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/589623972/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589623969/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589623978/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589624009/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589624004/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589624021/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589624031/medium.jpg,7,"38.5553055556,-90.4407222222",3.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,50898.0,Magnoliales,50899.0,Annonaceae,50900.0,Asimina,50897.0,Asimina triloba
325625055,https://www.inaturalist.org/observations/325625055,research,cc0,1638546,Mycocentrospora asiminae,species,,12795.0,eater,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/589595206/medium.jpg,1,"38.6788187265,-77.1738320134",40.0,,,,,47170,Fungi,48250,Ascomycota,55174.0,Dothideomycetes,58701.0,Pleosporales,791645.0,Dothidotthiaceae,374938.0,Mycocentrospora,1638546.0,Mycocentrospora asiminae
325625054,https://www.inaturalist.org/observations/325625054,research,cc0,50897,Asimina triloba,species,common pawpaw,12795.0,organism being eaten,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/589595187/medium.jpg,1,"38.6788187265,-77.1738320134",40.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,50898.0,Magnoliales,50899.0,Annonaceae,50900.0,Asimina,50897.0,Asimina triloba
325623635,https://www.inaturalist.org/observations/325623635,research,cc-by-nc,1584802,Pseudocercospora fuliginosa,species,,12795.0,eater,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/589594712/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589594743/medium.jpg,2,"32.4482416667,-92.155675",24.0,,,,,47170,Fungi,48250,Ascomycota,55174.0,Dothideomycetes,1520268.0,Mycosphaerellales,153031.0,Mycosphaerellaceae,327969.0,Pseudocercospora,1584802.0,Pseudocercospora fuliginosa
325623517,https://www.inaturalist.org/observations/325623517,research,cc-by-nc,83435,Diospyros virginiana,species,American persimmon,12795.0,organism being eaten,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/589594599/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589594615/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589594634/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589594654/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589594679/medium.jpg,5,"32.44830296,-92.1555793983",16.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47181.0,Ericales,71506.0,Ebenaceae,83434.0,Diospyros,83435.0,Diospyros virginiana
325614930,https://www.inaturalist.org/observations/325614930,research,cc-by,325973,Omphalocera munroei,species,Pawpaw Webworm Moth,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/589577338/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589577360/medium.jpg,2,"28.9558591997,-82.6637568",,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47157.0,Lepidoptera,49683.0,Pyralidae,325972.0,Omphalocera,325973.0,Omphalocera munroei
325614593,https://www.inaturalist.org/observations/325614593,research,cc-by,128630,Asimina reticulata,species,netted pawpaw,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/589576891/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589576913/medium.jpg,2,"28.9558591997,-82.6637568",,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,50898.0,Magnoliales,50899.0,Annonaceae,50900.0,Asimina,128630.0,Asimina reticulata
325612345,https://www.inaturalist.org/observations/325612345,research,cc-by-nc,62036,Misumenoides,genus,,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/589572121/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589572122/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589572119/medium.jpg,3,"19.354984,-99.162647",,,,,,1,Animalia,47120,Arthropoda,47119.0,Arachnida,47118.0,Araneae,47866.0,Thomisidae,62036.0,Misumenoides,,
325603869,https://www.inaturalist.org/observations/325603869,research,cc-by-nc,118968,Allograpta obliqua,species,Oblique Streaktail,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/589554356/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589554371/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589554364/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589554360/medium.jpg,4,"19.355053,-99.16362",,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47822.0,Diptera,49995.0,Syrphidae,118969.0,Allograpta,118968.0,Allograpta obliqua
325595660,https://www.inaturalist.org/observations/325595660,research,cc-by,1638546,Mycocentrospora asiminae,species,,12795.0,eater,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/589536370/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589536371/medium.jpg,2,"38.307595,-90.306625",5.0,,,,,47170,Fungi,48250,Ascomycota,55174.0,Dothideomycetes,58701.0,Pleosporales,791645.0,Dothidotthiaceae,374938.0,Mycocentrospora,1638546.0,Mycocentrospora asiminae
325595626,https://www.inaturalist.org/observations/325595626,research,cc-by,50897,Asimina triloba,species,common pawpaw,12795.0,organism being eaten,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/589536329/medium.jpg,1,"38.3075116667,-90.306595",20.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,50898.0,Magnoliales,50899.0,Annonaceae,50900.0,Asimina,50897.0,Asimina triloba
325585870,https://www.inaturalist.org/observations/325585870,research,cc-by-nc,552771,Rhytisma americanum,species,American Tar Spot,12795.0,eater,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/589517346/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589517540/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589517643/medium.jpg,3,"41.5951350106,-83.6743922532",101.0,,,,,47170,Fungi,48250,Ascomycota,55523.0,Leotiomycetes,125771.0,Rhytismatales,125772.0,Rhytismataceae,130943.0,Rhytisma,552771.0,Rhytisma americanum
325507092,https://www.inaturalist.org/observations/325507092,research,cc-by,1368503,Presbytis robinsoni,species,Robinson’s Banded Langur,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/589364128/medium.jpg,1,"12.8735948052,99.2144738986",135.0,,,,,1,Animalia,2,Chordata,40151.0,Mammalia,43367.0,Primates,43443.0,Cercopithecidae,43499.0,Presbytis,1368503.0,Presbytis robinsoni
325433183,https://www.inaturalist.org/observations/325433183,research,cc-by-nc,782904,Aceria theospyri,species,persimmon leaf blister gall,12795.0,eater,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/589216098/medium.jpg,1,"32.6047666667,-92.0401666667",48.0,,,,,1,Animalia,47120,Arthropoda,47119.0,Arachnida,81508.0,Sarcoptiformes,55584.0,Eriophyidae,84335.0,Aceria,782904.0,Aceria theospyri
325433144,https://www.inaturalist.org/observations/325433144,research,cc-by-nc,83435,Diospyros virginiana,species,American persimmon,12795.0,organism being eaten,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/589216013/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589216042/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589216067/medium.jpg,3,"32.6046878432,-92.0398666691",16.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47181.0,Ericales,71506.0,Ebenaceae,83434.0,Diospyros,83435.0,Diospyros virginiana
325426068,https://www.inaturalist.org/observations/325426068,research,cc-by-nc,318793,Delta esuriens,species,Okinawa Mud Wasp,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/589202740/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589202757/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589202766/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589202777/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589202791/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/589202804/medium.jpg,6,"10.8780116667,106.799155",13.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47201.0,Hymenoptera,52747.0,Vespidae,118582.0,Delta,318793.0,Delta esuriens
