id,uuid,quality_grade,url,image_url,description,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,"field:id meant for ""eater"" or organism being eaten?","field:url for ""partner"" observation",field:is observation one of these special types of feeding?
148463938,bb4891e9-8dec-4989-bb0f-87ecd4a5723a,research,https://www.inaturalist.org/observations/148463938,https://inaturalist-open-data.s3.amazonaws.com/photos/255656695/medium.jpeg,See cicada  https://www.inaturalist.org/observations/148463939,Common Blue-cheeked Bee-eater,Merops persicus persicus,Common Blue-cheeked Bee-eater,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Coraciiformes,,,Meropidae,,,,,Merops,,Merops persicus,,Merops persicus persicus,,,eater,https://www.inaturalist.org/observations/148463939,
148463939,388f7e99-a965-4a01-8b6c-c76ac8d64840,research,https://www.inaturalist.org/observations/148463939,https://inaturalist-open-data.s3.amazonaws.com/photos/255656717/medium.jpg,See bird  https://www.inaturalist.org/observations/148463938,Coastal Sharpcollar Cicada,Oxypleura lenihani,Coastal Sharpcollar Cicada,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Auchenorrhyncha,Cicadoidea,Cicadidae,Cicadinae,,Platypleurini,,Oxypleura,,Oxypleura lenihani,,,,,organism being eaten,https://www.inaturalist.org/observations/148463938,
148463959,a31480a7-4e7b-4f60-8275-b34b8fa788a5,needs_id,https://www.inaturalist.org/observations/148463959,https://inaturalist-open-data.s3.amazonaws.com/photos/255657260/medium.jpeg,See bird  https://www.inaturalist.org/observations/148463960,"crabgrasses, cottontops, and allies",Digitaria,"crabgrasses, cottontops, and allies",Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Panicoideae,,Paniceae,Anthephorinae,Digitaria,,,,,,,organism being eaten,https://www.inaturalist.org/observations/148463960,
148463960,9c828377-9444-4f71-9b89-15ea3f7a66a4,research,https://www.inaturalist.org/observations/148463960,https://inaturalist-open-data.s3.amazonaws.com/photos/255657259/medium.jpg,See grass  https://www.inaturalist.org/observations/148463959,Bushveld Common Waxbill,Estrilda astrild tenebridorsa,Bushveld Common Waxbill,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Estrildidae,,,,,Estrilda,,Estrilda astrild,,Estrilda astrild tenebridorsa,,,eater,https://www.inaturalist.org/observations/148463959,
148463998,7f309bc5-9554-45a7-9556-863a94b82849,research,https://www.inaturalist.org/observations/148463998,https://inaturalist-open-data.s3.amazonaws.com/photos/255658742/medium.jpeg,See plant  https://www.inaturalist.org/observations/148464002,Boisduval's Tree Nymph,Sevenia boisduvali,Boisduval's Tree Nymph,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Biblidinae,,Epicaliini,,Sevenia,,Sevenia boisduvali,,,,,eater,https://www.inaturalist.org/observations/148464002,
148464002,9a274abc-e13b-4ce0-b217-68ba736eada4,research,https://www.inaturalist.org/observations/148464002,https://inaturalist-open-data.s3.amazonaws.com/photos/255658745/medium.jpeg,See larva  https://www.inaturalist.org/observations/148463998,Duiker-berry,Sclerocroton integerrimus,Duiker-berry,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Euphorbiaceae,Euphorbioideae,,Hippomaneae,,Sclerocroton,,Sclerocroton integerrimus,,,,,organism being eaten,https://www.inaturalist.org/observations/148463998,
148562687,7e38877e-f3fa-42f0-8e11-b4ea26cd751a,research,https://www.inaturalist.org/observations/148562687,https://inaturalist-open-data.s3.amazonaws.com/photos/106344216/medium.jpg,"",Mediterranean Banded Centipede,Scolopendra cingulata,Mediterranean Banded Centipede,Animalia,Animalia,Arthropoda,Myriapoda,,Chilopoda,,,Scolopendromorpha,,,Scolopendridae,Scolopendrinae,,,,Scolopendra,,Scolopendra cingulata,,,,,organism being eaten,https://www.inaturalist.org/observations/66022256,"No, none of these"
148797324,be4bd3bc-21b1-42db-96e1-2da09de3e30a,research,https://www.inaturalist.org/observations/148797324,https://inaturalist-open-data.s3.amazonaws.com/photos/256304349/medium.jpeg,,Eurasian Bittern,Botaurus stellaris,Eurasian Bittern,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Pelecaniformes,,,Ardeidae,Botaurinae,,,,Botaurus,,Botaurus stellaris,,,,,eater,,"No, none of these"
148814788,6bcb22b2-19b8-403c-8c44-45e8a0cb78bf,needs_id,https://www.inaturalist.org/observations/148814788,https://inaturalist-open-data.s3.amazonaws.com/photos/256338063/medium.jpeg,"",Green Grass Crab Spiders,Oxytate,Green Grass Crab Spiders,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Thomisidae,Dietinae,,,,Oxytate,,,,,,,eater,,
148817737,bf023899-f142-4ea7-857e-d0e38faedb58,research,https://www.inaturalist.org/observations/148817737,https://inaturalist-open-data.s3.amazonaws.com/photos/256343465/medium.jpg,"Arthur R Marshall Loxahatchee National Wildlife Refuge, PBC, FL
State Highway 827/Loxahatchee Road Entrance
Very Windy-Consistent Strong Winds ",Osprey,Pandion haliaetus,Osprey,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Pandionidae,,,,,Pandion,,Pandion haliaetus,,,,,eater,,"No, none of these"
148830293,a654b881-1b18-42ba-a240-57c84f103fad,research,https://www.inaturalist.org/observations/148830293,https://inaturalist-open-data.s3.amazonaws.com/photos/256366969/medium.jpeg,,Egyptian Goose,Alopochen aegyptiaca,Egyptian Goose,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Alopochen,,Alopochen aegyptiaca,,,,,organism being eaten,,
148878245,df69e038-3134-4f0f-b1c6-4cfc4a4a7e08,needs_id,https://www.inaturalist.org/observations/148878245,https://inaturalist-open-data.s3.amazonaws.com/photos/256451972/medium.jpg,See predator  https://www.inaturalist.org/observations/148878246,Animals,Animalia,Animals,Animalia,Animalia,,,,,,,,,,,,,,,,,,,,,,organism being eaten,https://www.inaturalist.org/observations/148878246,
148878246,ebb01b7a-3df7-405b-abe5-b411557fef68,research,https://www.inaturalist.org/observations/148878246,https://inaturalist-open-data.s3.amazonaws.com/photos/256451681/medium.jpeg,See prey  https://www.inaturalist.org/observations/148878245,Wood Sandpiper,Tringa glareola,Wood Sandpiper,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Scolopacidae,,,,,Tringa,,Tringa glareola,,,,,eater,https://www.inaturalist.org/observations/148878245,
148878300,929a5d3d-6ee0-4dc9-9aa3-23aa7a33087c,research,https://www.inaturalist.org/observations/148878300,https://inaturalist-open-data.s3.amazonaws.com/photos/256453686/medium.jpeg,See prey  https://www.inaturalist.org/observations/148878302,Robust Skimmer,Orthetrum robustum,Robust Skimmer,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Odonata,Anisoptera,Libelluloidea,Libellulidae,,,,,Orthetrum,,Orthetrum robustum,,,,,eater,https://www.inaturalist.org/observations/148878302,
148878302,5311ba2b-7202-4d63-9e2e-0ff1e2bbf7c5,needs_id,https://www.inaturalist.org/observations/148878302,https://inaturalist-open-data.s3.amazonaws.com/photos/256453692/medium.jpg,See predator  https://www.inaturalist.org/observations/148878300,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,,,,,,,,,,,,,organism being eaten,https://www.inaturalist.org/observations/148878300,
148888598,357d7534-5bc4-434b-86b3-3ac8afe77305,research,https://www.inaturalist.org/observations/148888598,https://inaturalist-open-data.s3.amazonaws.com/photos/256476783/medium.jpg,"Arthur R Marshall Loxahatchee National Wildlife Refuge, PBC, FL
State Highway 827/Loxahatchee Road Entrance
Very Windy-Consistent Strong Winds ",Fiskeørn,Pandion haliaetus,Osprey,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Pandionidae,,,,,Pandion,,Pandion haliaetus,,,,,eater,,"No, none of these"
148918336,78a90d54-f4e3-4654-8b25-186e2d9455c2,needs_id,https://www.inaturalist.org/observations/148918336,https://inaturalist-open-data.s3.amazonaws.com/photos/256523255/medium.jpeg,See prey  https://www.inaturalist.org/observations/148918337,Spider Wasp Robber Flies,Proagonistes praeceps,Giant Spider Wasp Robber Fly,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Asiloidea,Asilidae,Laphriinae,,Andrenosomatini,,Proagonistes,,Proagonistes praeceps,,,,,eater,https://www.inaturalist.org/observations/148918337,
148918337,8ea46662-7c10-448d-ab20-da9d63efb0e4,needs_id,https://www.inaturalist.org/observations/148918337,https://inaturalist-open-data.s3.amazonaws.com/photos/256523257/medium.jpg,See predator  https://www.inaturalist.org/observations/148918336,"Leafcutter, Mortar, and Resin Bees",Megachile,"Leafcutter, Mortar, and Resin Bees",Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Megachilini,,Megachile,,,,,,,organism being eaten,https://www.inaturalist.org/observations/148918336,
148918348,e27fa0e8-e160-4794-ae89-6e7b0dc2888f,needs_id,https://www.inaturalist.org/observations/148918348,https://inaturalist-open-data.s3.amazonaws.com/photos/256523726/medium.jpeg,See prey  https://www.inaturalist.org/observations/148918351,Dytiscinae,Dytiscinae,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Dytiscoidea,Dytiscidae,Dytiscinae,,,,,,,,,,,eater,https://www.inaturalist.org/observations/148918351,
148918351,b4c1da01-875f-4dd3-b48c-fbad004301cc,needs_id,https://www.inaturalist.org/observations/148918351,https://inaturalist-open-data.s3.amazonaws.com/photos/256523727/medium.jpg,See predator  https://www.inaturalist.org/observations/148918348,Springtails,Collembola,Springtails,Animalia,Animalia,Arthropoda,Hexapoda,,Entognatha,Collembola,,,,,,,,,,,,,,,,,organism being eaten,https://www.inaturalist.org/observations/148918348,
148931234,caf4dfea-7b47-436d-8c5e-5e96d957b726,research,https://www.inaturalist.org/observations/148931234,https://inaturalist-open-data.s3.amazonaws.com/photos/256557196/medium.jpeg,Whit prey of the genus Forficula,Lithobius variegatus rubriceps,Lithobius variegatus rubriceps,,Animalia,Animalia,Arthropoda,Myriapoda,,Chilopoda,,,Lithobiomorpha,,,Lithobiidae,,,,,Lithobius,,Lithobius variegatus,,Lithobius variegatus rubriceps,,,eater,"",
149003323,a53c7ffb-728f-4a13-9e06-6d1d7520496d,research,https://www.inaturalist.org/observations/149003323,https://inaturalist-open-data.s3.amazonaws.com/photos/256692058/medium.jpg,"",Eastern Spinebill,Acanthorhynchus tenuirostris,Eastern Spinebill,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Meliphagidae,,,,,Acanthorhynchus,,Acanthorhynchus tenuirostris,,,,,eater,https://www.inaturalist.org/observations/231980627,Pollination
149034511,66b08ac2-f490-4ed0-b274-5e1fde8ef77d,research,https://www.inaturalist.org/observations/149034511,https://inaturalist-open-data.s3.amazonaws.com/photos/256738003/medium.jpeg,Notable debarking on stem. ,Héliosciure de Gambie,Heliosciurus gambianus,Gambian Sun Squirrel,Mammalia,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Xerinae,,Protoxerini,,Heliosciurus,,Heliosciurus gambianus,,,,,eater,https://www.inaturalist.org/observations/149034514,"No, none of these"
149034514,56106402-328f-48b7-b377-15b179b44220,needs_id,https://www.inaturalist.org/observations/149034514,https://inaturalist-open-data.s3.amazonaws.com/photos/256738230/medium.jpeg,"",Isoberlinia angolensis,Isoberlinia angolensis,,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Detarioideae,,Amherstieae,,Isoberlinia,,Isoberlinia angolensis,,,,,organism being eaten,https://www.inaturalist.org/observations/149034511,"No, none of these"
149214354,1c852025-e71d-4534-a077-68cc3da5465c,research,https://www.inaturalist.org/observations/149214354,https://inaturalist-open-data.s3.amazonaws.com/photos/257087262/medium.jpg,"",African Basil,Ocimum gratissimum gratissimum,African Basil,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,,Ocimeae,Ociminae,Ocimum,,Ocimum gratissimum,,Ocimum gratissimum gratissimum,,,organism being eaten,https://www.inaturalist.org/observations/149214834,"No, none of these"
149214834,c3c3bebb-96e0-44c6-9903-34b95549e505,research,https://www.inaturalist.org/observations/149214834,https://inaturalist-open-data.s3.amazonaws.com/photos/257088032/medium.jpg,"",Brownspotted Shield Bug,Sphaerocoris testudogrisea,Brownspotted Shield Bug,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pentatomoidea,Scutelleridae,Scutellerinae,,Sphaerocorini,,Sphaerocoris,,Sphaerocoris testudogrisea,,,,,eater,https://www.inaturalist.org/observations/149214354,
149311967,9466b2e0-b3e6-4d85-b9ff-a0d01801d719,research,https://www.inaturalist.org/observations/149311967,https://inaturalist-open-data.s3.amazonaws.com/photos/257267838/medium.jpg,eating leaves,Speckled Mousebird,Colius striatus,Speckled Mousebird,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Coliiformes,,,Coliidae,,,,,Colius,,Colius striatus,,,,,eater,https://www.inaturalist.org/observations/40576956,
149352301,13526249-06bf-45b6-8ffc-77ebdec976a8,research,https://www.inaturalist.org/observations/149352301,https://inaturalist-open-data.s3.amazonaws.com/photos/257341486/medium.jpeg,,Wiesen-Flockenblume,Centaurea jacea,Brown Knapweed,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Carduoideae,,Cardueae,Centaureinae,Centaurea,,Centaurea jacea,,,,,organism being eaten,https://www.inaturalist.org/observations/149352454,
149352454,509bad6d-7dd1-406d-8772-56284b0acb6f,research,https://www.inaturalist.org/observations/149352454,https://inaturalist-open-data.s3.amazonaws.com/photos/257341486/medium.jpeg,"",European Goldfinch,Carduelis carduelis,European Goldfinch,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Fringillidae,,,,,Carduelis,,Carduelis carduelis,,,,,eater,https://www.inaturalist.org/observations/149352301,
149414652,13bf0769-1866-4226-837e-d8fd4bc4d600,research,https://www.inaturalist.org/observations/149414652,https://inaturalist-open-data.s3.amazonaws.com/photos/257460962/medium.jpg,"Muskrat carrying food/pray? at Park im Grünen - Feb 2023

It seems to be carrying a fish and got followed by many ducks",Muskrat,Ondatra zibethicus,Muskrat,Mammalia,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Myomorpha,Muroidea,Cricetidae,Arvicolinae,,Ondatrini,,Ondatra,,Ondatra zibethicus,,,,,eater,,
149462152,f24829c4-8236-4e20-934e-843fd43259cb,research,https://www.inaturalist.org/observations/149462152,https://inaturalist-open-data.s3.amazonaws.com/photos/257553038/medium.jpg,"",Punctate Flower Chafer,Neorrhina punctata,Punctate Flower Chafer,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Scarabaeidae,Cetoniinae,,Schizorhinini,Schizorhinina,Neorrhina,,Neorrhina punctata,,,,,eater,https://www.inaturalist.org/observations/231980626,Pollination
149463617,069beb3d-6687-4371-be03-9803af5876a0,research,https://www.inaturalist.org/observations/149463617,https://inaturalist-open-data.s3.amazonaws.com/photos/257555355/medium.jpg,"",Mnondo,Julbernardia globiflora,Mnondo,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Detarioideae,,Amherstieae,,Julbernardia,,Julbernardia globiflora,,,,,organism being eaten,https://www.inaturalist.org/observations/149463618,Parasitism
149463618,5e063273-0841-4de6-bc7d-c05a0c496b86,research,https://www.inaturalist.org/observations/149463618,https://inaturalist-open-data.s3.amazonaws.com/photos/257555371/medium.jpg,"",Pilostyles aethiopica,Pilostyles aethiopica,,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Cucurbitales,,,Apodanthaceae,,,,,Pilostyles,,Pilostyles aethiopica,,,,,organism being eaten,https://www.inaturalist.org/observations/149463617; https://www.inaturalist.org/observations/149463619,Parasitism
149463619,a79997cc-62b7-40e4-acc6-4ff9fd0ebdc3,research,https://www.inaturalist.org/observations/149463619,https://inaturalist-open-data.s3.amazonaws.com/photos/257555377/medium.jpg,"",Pachnodella impressa,Pachnodella impressa,False Garden Fruit Chafer,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Scarabaeidae,Cetoniinae,,Cetoniini,Cetoniina,Pachnodella,,Pachnodella impressa,,,,,eater,https://www.inaturalist.org/observations/149463618,
149490841,fe954de3-cb7a-41f7-bda2-f545c89fd9d5,needs_id,https://www.inaturalist.org/observations/149490841,https://inaturalist-open-data.s3.amazonaws.com/photos/257587234/medium.jpg,See plant  https://www.inaturalist.org/observations/149490842,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,,,,,,,,,,,,,eater,https://www.inaturalist.org/observations/149490842,
149490842,21774924-aa60-4826-8048-bbfdffbf5c42,research,https://www.inaturalist.org/observations/149490842,https://inaturalist-open-data.s3.amazonaws.com/photos/257587287/medium.jpeg,See larva  https://www.inaturalist.org/observations/149490841,Pink Dombeya,Dombeya burgessiae,Pink Dombeya,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,Malvaceae,Dombeyoideae,,,,Dombeya,,Dombeya burgessiae,,,,,organism being eaten,https://www.inaturalist.org/observations/149490841,
149717818,6099f5a7-4617-4349-9104-ddb452321598,needs_id,https://www.inaturalist.org/observations/149717818,https://inaturalist-open-data.s3.amazonaws.com/photos/258031618/medium.jpg,"JW Corbett Wildlife Management Area, PBC, FL",Procambarus,Procambarus,,Animalia,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacoidea,Cambaridae,,,,,Procambarus,,,,,,,eater,,Scavenging
149743284,d1f1c0d2-3e1f-49ac-af86-d786d00827c0,casual,https://www.inaturalist.org/observations/149743284,https://inaturalist-open-data.s3.amazonaws.com/photos/258064887/medium.jpg,"Furballs?

This observation to identify the predator.

Guess the prey  https://www.inaturalist.org/observations/149804925",Owls,Strigiformes,Owls,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Strigiformes,,,,,,,,,,,,,,,eater,https://www.inaturalist.org/observations/149804925,
149804925,3ec7b836-ffc0-49ae-8670-69be7b53c9f8,needs_id,https://www.inaturalist.org/observations/149804925,https://inaturalist-open-data.s3.amazonaws.com/photos/258064932/medium.jpg,"Guess the predator  https://www.inaturalist.org/observations/149743284
",Vlei Rats,Otomys,Vlei Rats,Mammalia,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Myomorpha,Muroidea,Muridae,Murinae,,Otomyini,,Otomys,,,,,,,organism being eaten,https://www.inaturalist.org/observations/149743284,
149850223,968ba13a-6c3a-4db5-acda-6561ca72d2db,research,https://www.inaturalist.org/observations/149850223,https://inaturalist-open-data.s3.amazonaws.com/photos/258283294/medium.jpeg,Kill by a Buteo buteo resident ,Pombo-doméstico,Columba livia domestica,Feral Pigeon,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Columba,,Columba livia,,,Columba livia domestica,,thing being eaten,"",
